Modo privado,Comuna de origen,Comuna de destino,Distancia,Ingreso per cápita
0,EL BOSQUE,LAS CONDES,19.06,280.92
1,LAS CONDES,LAS CONDES,3.36,370.75
1,LAS CONDES,LAS CONDES,3.36,370.75
1,LAS CONDES,LAS CONDES,3.36,370.75
1,LAS CONDES,LAS CONDES,7.37,370.75
1,LAS CONDES,LAS CONDES,4.04,370.75
1,LAS CONDES,LAS CONDES,5.09,370.75
1,LAS CONDES,LAS CONDES,5.09,370.75
1,LAS CONDES,ÑUÑOA,9.35,370.75
1,ÑUÑOA,LAS CONDES,9.35,370.75
1,LAS CONDES,LO BARNECHEA,4.74,370.75
1,LO BARNECHEA,LAS CONDES,4.74,370.75
0,PUENTE ALTO,LAS CONDES,23.07,370.75
0,LAS CONDES,PUENTE ALTO,22.95,370.75
1,LAS CONDES,PROVIDENCIA,4.33,450.23
1,PROVIDENCIA,LAS CONDES,4.33,450.23
1,LAS CONDES,HUECHURABA,9.21,450.23
1,HUECHURABA,LAS CONDES,9.21,450.23
1,LA REINA,LAS CONDES,4.70,896.20
1,LAS CONDES,LA REINA,4.70,896.20
0,LAS CONDES,LAS CONDES,4.04,443.40
0,LAS CONDES,LAS CONDES,4.04,443.40
1,LAS CONDES,VITACURA,5.26,730.90
1,VITACURA,LAS CONDES,5.26,730.90
0,LAS CONDES,PEÑALOLEN,7.77,227.86
1,PEÑALOLEN,LAS CONDES,7.77,227.86
0,LAS CONDES,PROVIDENCIA,2.86,227.86
1,PROVIDENCIA,LAS CONDES,2.86,227.86
1,LAS CONDES,LAS CONDES,3.08,227.86
1,LAS CONDES,LAS CONDES,3.08,227.86
0,LAS CONDES,LAS CONDES,3.08,2874.87
0,LAS CONDES,LAS CONDES,3.08,2874.87
1,PROVIDENCIA,LAS CONDES,2.97,1631.60
1,LAS CONDES,LAS CONDES,1.30,1631.60
1,LAS CONDES,LAS CONDES,1.30,1631.60
1,LAS CONDES,LAS CONDES,1.30,1631.60
1,LAS CONDES,SANTIAGO,7.56,1631.60
1,SANTIAGO,ÑUÑOA,4.22,1631.60
1,ÑUÑOA,LAS CONDES,4.30,1631.60
0,QUINTA NORMAL,LAS CONDES,12.28,1631.60
1,LAS CONDES,RECOLETA,12.14,409.09
1,RECOLETA,LAS CONDES,12.14,409.09
1,LAS CONDES,SANTIAGO,15.13,409.09
1,SANTIAGO,LAS CONDES,15.13,409.09
1,LAS CONDES,LAS CONDES,5.38,969.97
1,LAS CONDES,LAS CONDES,5.38,969.97
0,LAS CONDES,LAS CONDES,8.53,471.63
1,LAS CONDES,LAS CONDES,8.53,471.63
1,LAS CONDES,LA REINA,5.63,1043.11
1,LA REINA,LAS CONDES,5.63,1043.11
0,PROVIDENCIA,LAS CONDES,3.23,1043.11
1,SANTIAGO,VITACURA,10.20,196.80
1,VITACURA,LAS CONDES,3.10,196.80
1,LAS CONDES,LAS CONDES,3.77,799.18
1,LAS CONDES,LAS CONDES,5.59,799.18
1,LAS CONDES,SANTIAGO,12.05,799.18
1,SANTIAGO,LAS CONDES,12.05,799.18
1,LAS CONDES,SAN MIGUEL,10.47,249.24
1,SAN MIGUEL,LAS CONDES,10.47,249.24
1,LAS CONDES,PROVIDENCIA,5.02,726.83
1,PROVIDENCIA,LAS CONDES,5.02,726.83
0,LAS CONDES,SANTIAGO,8.33,400.04
0,SANTIAGO,LAS CONDES,8.33,400.04
1,LAS CONDES,INDEPENDENCIA,9.10,173.06
1,INDEPENDENCIA,LAS CONDES,9.10,173.06
0,LAS CONDES,SANTIAGO,8.03,321.72
0,SANTIAGO,LAS CONDES,8.03,321.72
1,LAS CONDES,RENCA,17.95,321.72
1,RENCA,LAS CONDES,17.95,321.72
1,LA REINA,LAS CONDES,2.81,681.06
1,LAS CONDES,LAS CONDES,2.01,681.06
1,LAS CONDES,LAS CONDES,3.77,681.06
1,LAS CONDES,LAS CONDES,3.77,681.06
0,LAS CONDES,PROVIDENCIA,4.33,681.06
0,PROVIDENCIA,LAS CONDES,4.33,681.06
0,LAS CONDES,LAS CONDES,3.81,277.46
0,LAS CONDES,LAS CONDES,3.81,277.46
0,LAS CONDES,LAS CONDES,2.33,368.97
0,LAS CONDES,LAS CONDES,2.33,368.97
0,LAS CONDES,LO BARNECHEA,8.60,368.97
0,LO BARNECHEA,LAS CONDES,8.60,368.97
0,LAS CONDES,LAS CONDES,5.02,368.97
0,LAS CONDES,LAS CONDES,5.02,368.97
1,LAS CONDES,LA REINA,6.05,637.33
1,LA REINA,LAS CONDES,6.05,637.33
1,LAS CONDES,LAS CONDES,1.09,156.97
1,LAS CONDES,LAS CONDES,1.09,156.97
1,LAS CONDES,VITACURA,2.27,174.77
1,VITACURA,LAS CONDES,2.27,174.77
1,LAS CONDES,LA GRANJA,20.84,525.13
1,LA GRANJA,LA GRANJA,0.17,525.13
1,LA GRANJA,LAS CONDES,22.66,525.13
1,LAS CONDES,LAS CONDES,2.15,525.13
1,LAS CONDES,LAS CONDES,2.15,525.13
1,LO BARNECHEA,LO BARNECHEA,1.92,1255.50
1,LO BARNECHEA,LAS CONDES,7.22,1255.50
1,LAS CONDES,LO BARNECHEA,7.22,1255.50
1,LO BARNECHEA,LAS CONDES,1.18,1255.50
1,LAS CONDES,PEÑALOLEN,15.69,1255.50
1,PEÑALOLEN,RECOLETA,10.29,1255.50
1,RECOLETA,LAS CONDES,13.90,1255.50
1,LAS CONDES,LAS CONDES,2.38,683.49
1,LAS CONDES,LAS CONDES,2.38,683.49
1,LAS CONDES,VITACURA,1.77,683.49
1,VITACURA,LAS CONDES,1.77,683.49
1,LAS CONDES,PEÑALOLEN,7.33,683.49
1,PEÑALOLEN,LAS CONDES,7.33,683.49
0,LAS CONDES,ÑUÑOA,9.34,423.72
0,ÑUÑOA,LAS CONDES,9.38,423.72
1,LAS CONDES,VITACURA,2.48,423.72
1,VITACURA,LAS CONDES,2.48,423.72
1,LAS CONDES,PEÑALOLEN,10.85,484.34
1,PEÑALOLEN,LAS CONDES,10.85,484.34
1,LAS CONDES,VITACURA,1.70,484.34
1,VITACURA,LAS CONDES,1.70,484.34
1,LAS CONDES,,246.26,759.80
1,,LAS CONDES,246.26,759.80
1,MACUL,LAS CONDES,12.08,759.80
1,LAS CONDES,LAS CONDES,2.80,759.80
1,LAS CONDES,LAS CONDES,3.06,759.80
0,LAS CONDES,SANTIAGO,11.64,700.00
0,SANTIAGO,LAS CONDES,5.95,700.00
0,LAS CONDES,SANTIAGO,5.95,700.00
0,SANTIAGO,LAS CONDES,11.64,700.00
1,LAS CONDES,ÑUÑOA,10.74,1602.56
1,ÑUÑOA,LAS CONDES,10.74,1602.56
1,LAS CONDES,LAS CONDES,2.86,519.94
1,LAS CONDES,PROVIDENCIA,1.30,519.94
1,PROVIDENCIA,PROVIDENCIA,1.17,519.94
1,PROVIDENCIA,LAS CONDES,1.92,519.94
1,LAS CONDES,PROVIDENCIA,2.74,519.94
1,PROVIDENCIA,PROVIDENCIA,2.46,519.94
1,PROVIDENCIA,LAS CONDES,2.83,519.94
0,PUENTE ALTO,LAS CONDES,19.23,519.94
0,LAS CONDES,SANTIAGO,11.50,933.95
0,SANTIAGO,LAS CONDES,11.50,933.95
1,LAS CONDES,VITACURA,0.78,933.95
1,VITACURA,LAS CONDES,0.78,933.95
0,LAS CONDES,SANTIAGO,8.57,1300.17
1,LAS CONDES,LA REINA,6.26,836.58
0,LAS CONDES,PEÑALOLEN,6.07,423.00
0,PEÑALOLEN,LAS CONDES,6.07,423.00
1,VITACURA,PROVIDENCIA,2.12,288.75
1,PROVIDENCIA,LAS CONDES,2.96,288.75
0,LAS CONDES,SANTIAGO,12.16,500.73
0,SANTIAGO,LAS CONDES,7.50,331.46
0,LAS CONDES,LO BARNECHEA,7.76,331.46
0,LO BARNECHEA,LAS CONDES,10.12,331.46
0,LAS CONDES,PROVIDENCIA,2.60,455.96
0,PROVIDENCIA,LAS CONDES,2.60,455.96
1,LAS CONDES,ÑUÑOA,6.30,191.44
1,ÑUÑOA,LAS CONDES,6.30,191.44
1,LAS CONDES,ÑUÑOA,9.31,1516.90
1,ÑUÑOA,LAS CONDES,9.31,1516.90
1,LAS CONDES,LAS CONDES,4.64,1516.90
1,LAS CONDES,LAS CONDES,4.64,1516.90
0,LAS CONDES,ESTACION CENTRAL,13.83,1712.55
1,ESTACION CENTRAL,LAS CONDES,12.76,1712.55
1,LAS CONDES,PROVIDENCIA,3.49,865.55
1,PROVIDENCIA,LAS CONDES,7.40,865.55
1,LAS CONDES,LAS CONDES,4.80,865.55
1,LAS CONDES,PROVIDENCIA,3.49,865.55
1,PROVIDENCIA,LAS CONDES,3.49,865.55
0,LAS CONDES,SANTIAGO,9.25,343.51
0,SANTIAGO,LAS CONDES,9.25,343.51
1,PROVIDENCIA,LAS CONDES,4.67,138.63
1,LAS CONDES,VITACURA,1.67,138.63
1,VITACURA,PROVIDENCIA,5.17,138.63
1,PROVIDENCIA,LAS CONDES,4.19,138.63
0,LAS CONDES,SANTIAGO,8.56,138.63
0,SANTIAGO,LAS CONDES,8.56,138.63
1,LAS CONDES,LAS CONDES,1.49,138.63
1,LAS CONDES,QUILICURA,16.46,278.93
1,QUILICURA,LAS CONDES,16.46,278.93
1,LAS CONDES,QUILICURA,15.83,278.93
1,QUILICURA,LAS CONDES,15.83,278.93
0,LAS CONDES,PROVIDENCIA,3.01,278.93
0,PROVIDENCIA,LAS CONDES,3.01,278.93
1,LAS CONDES,QUILICURA,16.84,402.09
1,QUILICURA,LAS CONDES,16.84,402.09
0,LA FLORIDA,LAS CONDES,16.73,622.30
0,LAS CONDES,SANTIAGO,6.99,698.62
0,SANTIAGO,LAS CONDES,6.99,698.62
0,LAS CONDES,SANTIAGO,6.99,698.62
0,SANTIAGO,LAS CONDES,6.99,698.62
0,LAS CONDES,SANTIAGO,8.51,1139.08
0,SANTIAGO,LAS CONDES,8.51,1139.08
0,LAS CONDES,LAS CONDES,2.17,891.57
0,LAS CONDES,LAS CONDES,2.17,891.57
0,LAS CONDES,LAS CONDES,2.17,891.57
0,VITACURA,SANTIAGO,6.33,437.97
0,SANTIAGO,VITACURA,6.33,437.97
0,LAS CONDES,LA REINA,2.41,437.97
0,LA REINA,LAS CONDES,2.41,437.97
1,LAS CONDES,LAS CONDES,0.74,196.35
1,LAS CONDES,LAS CONDES,0.74,196.35
1,LAS CONDES,LA REINA,7.24,152.12
1,LA REINA,LAS CONDES,7.24,152.12
1,LAS CONDES,QUILICURA,11.77,251.75
1,QUILICURA,LAS CONDES,11.77,251.75
1,LAS CONDES,LAS CONDES,0.60,251.75
1,LAS CONDES,LAS CONDES,0.73,251.75
0,LA PINTANA,LAS CONDES,17.57,251.75
0,SAN MIGUEL,LAS CONDES,11.86,300.00
1,LAS CONDES,LAS CONDES,4.46,484.92
1,LAS CONDES,LAS CONDES,4.46,484.92
1,LAS CONDES,LO BARNECHEA,6.08,484.92
1,LO BARNECHEA,LAS CONDES,6.08,484.92
0,SANTIAGO,SANTIAGO,2.86,484.92
0,LAS CONDES,PROVIDENCIA,3.38,936.83
0,PROVIDENCIA,LAS CONDES,3.38,936.83
1,LAS CONDES,SANTIAGO,9.46,8274.14
1,SANTIAGO,LAS CONDES,9.46,8274.14
0,LAS CONDES,LAS CONDES,5.94,131.16
0,LAS CONDES,LAS CONDES,5.94,131.16
1,LAS CONDES,COLINA,15.24,461.11
1,COLINA,LAS CONDES,15.24,461.11
1,LAS CONDES,QUINTA NORMAL,17.55,536.28
1,QUINTA NORMAL,LAS CONDES,17.55,536.28
1,LAS CONDES,LAS CONDES,3.08,536.28
1,LAS CONDES,LAS CONDES,3.08,536.28
1,,LAS CONDES,6314.60,295.88
1,LAS CONDES,LAS CONDES,1.59,498.66
1,LAS CONDES,LO BARNECHEA,7.29,498.66
1,LO BARNECHEA,LAS CONDES,8.87,498.66
0,LAS CONDES,HUECHURABA,8.73,803.11
1,HUECHURABA,LAS CONDES,8.73,803.11
0,LAS CONDES,SANTIAGO,6.15,324.89
0,SANTIAGO,LAS CONDES,6.15,324.89
1,,LAS CONDES,6314.27,492.82
1,LAS CONDES,LAS CONDES,5.52,492.82
1,LAS CONDES,LAS CONDES,5.52,492.82
1,LAS CONDES,SANTIAGO,9.01,975.95
1,SANTIAGO,LAS CONDES,9.01,975.95
0,LAS CONDES,PROVIDENCIA,3.97,268.74
0,PROVIDENCIA,LAS CONDES,3.97,268.74
1,VITACURA,LAS CONDES,2.46,386.82
1,LAS CONDES,LAS CONDES,2.62,386.82
1,PROVIDENCIA,SANTIAGO,3.42,386.82
1,SANTIAGO,SANTIAGO,1.19,386.82
1,SANTIAGO,LAS CONDES,10.56,386.82
0,LAS CONDES,SANTIAGO,13.10,614.20
0,SANTIAGO,LAS CONDES,13.10,614.20
0,LAS CONDES,SANTIAGO,14.07,614.20
0,SANTIAGO,LAS CONDES,14.07,614.20
0,PROVIDENCIA,SANTIAGO,4.40,743.81
0,SANTIAGO,PROVIDENCIA,4.68,743.81
1,PROVIDENCIA,SANTIAGO,8.41,743.81
0,LAS CONDES,LAS CONDES,3.51,489.56
0,LAS CONDES,PROVIDENCIA,4.56,489.56
0,PROVIDENCIA,LAS CONDES,7.32,489.56
0,LAS CONDES,ÑUÑOA,6.16,489.56
0,ÑUÑOA,LAS CONDES,6.16,489.56
1,LAS CONDES,CERRILLOS,16.34,820.54
1,CERRILLOS,LAS CONDES,16.34,820.54
0,LAS CONDES,SANTIAGO,10.30,820.54
0,SANTIAGO,LAS CONDES,10.30,820.54
0,LAS CONDES,PROVIDENCIA,2.99,305.47
0,PROVIDENCIA,LAS CONDES,2.99,305.47
1,LAS CONDES,HUECHURABA,6.86,823.29
1,HUECHURABA,LAS CONDES,6.86,823.29
0,LAS CONDES,LO BARNECHEA,7.80,256.48
0,LO BARNECHEA,LAS CONDES,7.80,256.48
0,LAS CONDES,LAS CONDES,6.55,223.00
0,LAS CONDES,LAS CONDES,6.55,223.00
0,LAS CONDES,SANTIAGO,12.53,223.00
0,SANTIAGO,LAS CONDES,12.53,223.00
1,LAS CONDES,PROVIDENCIA,3.74,497.58
0,PROVIDENCIA,LAS CONDES,1.36,497.58
0,LAS CONDES,SANTIAGO,8.01,228.68
0,SANTIAGO,LAS CONDES,8.01,228.68
0,LAS CONDES,PROVIDENCIA,5.71,613.13
0,PROVIDENCIA,LAS CONDES,5.71,613.13
1,LAS CONDES,LAS CONDES,1.77,613.13
1,LAS CONDES,LAS CONDES,1.77,613.13
1,LAS CONDES,QUILICURA,16.22,586.76
1,QUILICURA,LAS CONDES,16.22,586.76
1,LAS CONDES,SANTIAGO,11.32,482.69
0,LAS CONDES,LAS CONDES,4.05,1050.27
0,LAS CONDES,SANTIAGO,4.46,1050.27
1,LAS CONDES,LAS CONDES,1.79,324.00
1,LAS CONDES,LAS CONDES,1.79,324.00
0,LAS CONDES,QUILICURA,17.01,848.28
0,QUILICURA,LAS CONDES,17.01,848.28
1,LAS CONDES,SANTIAGO,8.02,848.28
1,SANTIAGO,LAS CONDES,8.02,848.28
0,PEÑALOLEN,LAS CONDES,5.05,367.97
0,CERRO NAVIA,LAS CONDES,16.69,212.31
1,LAS CONDES,PROVIDENCIA,4.77,998.22
1,PROVIDENCIA,LAS CONDES,3.16,998.22
1,LAS CONDES,LAS CONDES,1.62,998.22
1,LAS CONDES,LAS CONDES,3.45,890.97
0,LAS CONDES,LA CISTERNA,15.51,890.97
0,LA CISTERNA,LAS CONDES,15.51,890.97
1,LAS CONDES,LAS CONDES,3.45,890.97
1,LAS CONDES,VITACURA,4.52,793.89
1,VITACURA,LAS CONDES,4.52,793.89
1,LAS CONDES,LA REINA,7.06,1275.28
1,LA REINA,LAS CONDES,7.06,1275.28
0,LAS CONDES,PROVIDENCIA,9.00,1275.28
0,PROVIDENCIA,LAS CONDES,9.00,1275.28
1,LAS CONDES,QUILICURA,16.34,1275.28
1,QUILICURA,LAS CONDES,16.34,1275.28
0,LAS CONDES,SANTIAGO,10.59,334.71
0,SANTIAGO,LAS CONDES,10.59,334.71
0,LAS CONDES,SANTIAGO,9.23,1169.08
0,SANTIAGO,LAS CONDES,9.23,1169.08
0,LAS CONDES,SANTIAGO,8.98,1169.08
0,SANTIAGO,LAS CONDES,8.98,1169.08
0,LAS CONDES,LAS CONDES,3.46,604.56
0,LAS CONDES,LAS CONDES,3.46,604.56
1,LAS CONDES,PUDAHUEL,22.98,604.56
1,PUDAHUEL,LAS CONDES,22.98,604.56
0,LAS CONDES,SANTIAGO,10.86,338.73
0,SANTIAGO,LAS CONDES,10.86,338.73
0,LAS CONDES,VITACURA,2.85,594.08
1,VITACURA,LAS CONDES,2.85,594.08
1,LAS CONDES,SANTIAGO,8.82,2435.99
1,SANTIAGO,LAS CONDES,8.82,2435.99
0,LAS CONDES,LAS CONDES,5.69,425.00
0,LAS CONDES,LAS CONDES,5.69,425.00
0,LAS CONDES,LAS CONDES,5.69,425.00
0,LAS CONDES,LAS CONDES,5.69,425.00
1,LAS CONDES,SANTIAGO,9.19,702.85
1,SANTIAGO,LAS CONDES,9.19,702.85
1,LAS CONDES,SANTIAGO,10.29,702.85
1,SANTIAGO,LAS CONDES,10.29,702.85
0,LAS CONDES,SANTIAGO,12.20,1058.87
0,SANTIAGO,LAS CONDES,12.20,1058.87
1,LAS CONDES,PUDAHUEL,22.42,461.47
1,,ÑUÑOA,6304.56,461.47
1,ÑUÑOA,LAS CONDES,11.07,461.47
1,LAS CONDES,VITACURA,2.95,1170.64
1,LAS CONDES,LAS CONDES,2.48,1170.64
1,LAS CONDES,LAS CONDES,2.48,1170.64
1,LAS CONDES,LAS CONDES,5.62,844.67
1,LAS CONDES,LAS CONDES,5.62,844.67
1,LAS CONDES,LAS CONDES,2.44,517.34
1,LAS CONDES,LAS CONDES,2.44,517.34
1,LO BARNECHEA,SAN MIGUEL,20.47,784.49
1,SAN MIGUEL,LAS CONDES,15.94,784.49
1,LAS CONDES,LAS CONDES,1.62,784.49
1,LAS CONDES,LAS CONDES,1.62,784.49
1,LAS CONDES,LAS CONDES,4.86,299.42
1,LAS CONDES,LAS CONDES,4.86,299.42
1,LO BARNECHEA,PROVIDENCIA,12.59,207.99
1,LAS CONDES,SANTIAGO,10.17,3022.41
1,SANTIAGO,LAS CONDES,10.17,3022.41
1,LAS CONDES,LAS CONDES,8.09,4550.92
1,LAS CONDES,LAS CONDES,8.46,4550.92
1,LAS CONDES,LAS CONDES,4.14,4550.92
0,LAS CONDES,PROVIDENCIA,3.09,591.99
0,PROVIDENCIA,LAS CONDES,3.09,591.99
0,LAS CONDES,SANTIAGO,8.04,501.41
0,SANTIAGO,LAS CONDES,8.04,501.41
0,LAS CONDES,SANTIAGO,9.91,501.41
0,SANTIAGO,LAS CONDES,9.91,501.41
1,LAS CONDES,HUECHURABA,6.30,501.41
1,LAS CONDES,LA FLORIDA,18.65,134.38
1,LA FLORIDA,LAS CONDES,18.65,134.38
1,LAS CONDES,LA GRANJA,19.85,134.38
1,LA GRANJA,SAN RAMON,1.80,134.38
1,SAN RAMON,LAS CONDES,21.36,134.38
0,QUILICURA,LAS CONDES,22.19,134.38
1,LAS CONDES,SANTIAGO,7.51,186.15
1,SANTIAGO,LAS CONDES,7.51,186.15
0,LAS CONDES,LAS CONDES,0.00,183.50
1,LAS CONDES,HUECHURABA,6.02,566.04
1,HUECHURABA,LAS CONDES,6.02,566.04
1,LAS CONDES,HUECHURABA,6.21,566.04
1,HUECHURABA,LAS CONDES,6.21,566.04
0,LAS CONDES,SANTIAGO,10.41,159.29
0,SANTIAGO,LAS CONDES,8.23,159.29
1,LAS CONDES,ÑUÑOA,7.56,331.94
1,ÑUÑOA,LAS CONDES,7.56,331.94
1,LAS CONDES,ÑUÑOA,3.72,205.81
1,ÑUÑOA,LAS CONDES,3.72,205.81
0,LAS CONDES,HUECHURABA,12.84,205.81
0,HUECHURABA,LAS CONDES,12.84,205.81
0,LAS CONDES,LAS CONDES,4.14,205.81
0,LAS CONDES,LAS CONDES,4.14,205.81
1,LAS CONDES,QUINTA NORMAL,10.06,2260.00
1,QUINTA NORMAL,LAS CONDES,10.06,2260.00
1,LAS CONDES,LA REINA,4.47,600.52
1,LA REINA,LAS CONDES,4.47,600.52
0,LAS CONDES,SANTIAGO,5.56,600.52
0,SANTIAGO,LAS CONDES,5.56,600.52
1,,LAS CONDES,6310.80,1729.74
1,LAS CONDES,LAS CONDES,6.41,1729.74
1,LAS CONDES,LAS CONDES,4.23,1729.74
1,LAS CONDES,LAS CONDES,4.23,1729.74
1,VITACURA,PROVIDENCIA,3.31,410.39
0,ESTACION CENTRAL,PROVIDENCIA,7.16,410.39
1,PROVIDENCIA,LAS CONDES,8.08,410.39
0,LAS CONDES,RECOLETA,11.49,410.39
0,RECOLETA,LAS CONDES,11.49,410.39
1,LAS CONDES,QUILICURA,18.01,1188.43
1,LAS CONDES,RECOLETA,9.16,1188.43
1,RECOLETA,LAS CONDES,9.16,1188.43
0,LAS CONDES,SANTIAGO,4.51,226.35
0,SANTIAGO,LAS CONDES,4.51,226.35
1,LAS CONDES,LO BARNECHEA,8.78,200.00
1,LO BARNECHEA,LAS CONDES,8.78,200.00
1,LAS CONDES,ÑUÑOA,7.12,801.19
0,LAS CONDES,PROVIDENCIA,12.48,728.13
0,SANTIAGO,PROVIDENCIA,2.03,728.13
1,LAS CONDES,ÑUÑOA,8.49,659.60
1,ÑUÑOA,LAS CONDES,8.49,659.60
1,LAS CONDES,VITACURA,2.04,1080.67
1,PROVIDENCIA,VITACURA,3.34,1080.67
1,VITACURA,LAS CONDES,2.04,1080.67
1,LAS CONDES,LAS CONDES,2.10,312.94
1,LAS CONDES,LAS CONDES,2.10,312.94
1,LAS CONDES,LAS CONDES,2.10,312.94
1,LAS CONDES,LAS CONDES,2.10,312.94
1,PROVIDENCIA,LAS CONDES,5.87,312.94
1,LAS CONDES,LAS CONDES,2.16,312.94
0,LAS CONDES,SANTIAGO,5.94,397.21
0,SANTIAGO,LAS CONDES,5.94,397.21
0,PROVIDENCIA,PUDAHUEL,13.68,915.85
0,PUDAHUEL,LAS CONDES,14.26,915.85
0,LAS CONDES,SANTIAGO,5.80,915.85
0,SANTIAGO,LAS CONDES,5.80,915.85
1,LAS CONDES,SANTIAGO,9.20,918.85
1,SANTIAGO,LAS CONDES,9.20,918.85
1,LAS CONDES,QUILICURA,14.79,2452.93
1,QUILICURA,LAS CONDES,14.79,2452.93
1,LAS CONDES,PROVIDENCIA,2.40,337.11
1,PROVIDENCIA,LAS CONDES,2.40,337.11
0,LAS CONDES,LAS CONDES,1.03,337.11
0,LAS CONDES,LAS CONDES,1.03,337.11
1,LAS CONDES,SANTIAGO,6.58,885.52
1,SANTIAGO,LAS CONDES,6.58,885.52
1,LAS CONDES,LAS CONDES,1.86,195.70
1,LAS CONDES,LAS CONDES,1.85,195.70
0,PROVIDENCIA,SANTIAGO,3.21,254.87
0,SANTIAGO,LAS CONDES,10.76,254.87
0,LAS CONDES,RECOLETA,9.05,539.72
0,RECOLETA,LAS CONDES,9.05,539.72
0,LAS CONDES,PROVIDENCIA,2.24,1108.75
0,PROVIDENCIA,MACUL,6.47,1108.75
0,MACUL,PROVIDENCIA,6.47,1108.75
0,PROVIDENCIA,LAS CONDES,2.24,1108.75
0,LAS CONDES,LAS CONDES,1.81,1108.75
0,LAS CONDES,LAS CONDES,1.81,1108.75
0,LAS CONDES,SANTIAGO,7.06,1108.75
0,SANTIAGO,LAS CONDES,7.06,1108.75
1,LAS CONDES,LA FLORIDA,17.26,521.28
1,LA FLORIDA,LAS CONDES,17.26,521.28
1,LAS CONDES,LA REINA,7.14,521.28
1,LA REINA,LAS CONDES,7.14,521.28
1,LAS CONDES,LO BARNECHEA,9.39,288.09
1,LAS CONDES,LAS CONDES,6.14,353.96
0,LAS CONDES,LAS CONDES,6.14,353.96
1,LAS CONDES,VITACURA,2.78,353.96
1,VITACURA,LAS CONDES,2.78,353.96
1,LAS CONDES,LAS CONDES,2.59,461.78
1,LAS CONDES,SANTIAGO,11.73,461.78
1,LAS CONDES,LAS CONDES,6.46,461.78
1,LAS CONDES,SANTIAGO,5.74,461.78
1,SANTIAGO,LAS CONDES,5.74,461.78
1,PROVIDENCIA,LAS CONDES,1.57,461.78
1,LAS CONDES,VITACURA,5.20,461.78
1,VITACURA,LAS CONDES,5.60,461.78
0,COLINA,LAS CONDES,27.72,461.78
1,LAS CONDES,VITACURA,4.04,476.47
1,VITACURA,LAS CONDES,3.72,476.47
1,LAS CONDES,LAS CONDES,4.69,476.47
1,LAS CONDES,SANTIAGO,10.97,655.33
1,SANTIAGO,CONCHALI,3.61,655.33
1,CONCHALI,BUIN,38.77,655.33
1,BUIN,LAS CONDES,41.53,655.33
1,LAS CONDES,ÑUÑOA,4.36,655.33
1,ÑUÑOA,LAS CONDES,4.36,655.33
0,,LAS CONDES,6312.50,655.33
0,LAS CONDES,SANTIAGO,10.41,768.65
0,SANTIAGO,LAS CONDES,10.41,768.65
1,LAS CONDES,LAS CONDES,3.83,768.65
0,LAS CONDES,LAS CONDES,4.95,250.00
0,LAS CONDES,LAS CONDES,4.95,250.00
0,SANTIAGO,LAS CONDES,12.45,845.71
0,LAS CONDES,LAS CONDES,2.21,845.71
1,LAS CONDES,SANTIAGO,9.17,4086.75
1,SANTIAGO,LAS CONDES,9.17,4086.75
0,LAS CONDES,PROVIDENCIA,7.31,492.17
0,PROVIDENCIA,LAS CONDES,7.31,492.17
0,ESTACION CENTRAL,LAS CONDES,11.81,327.74
0,VITACURA,LAS CONDES,2.25,327.74
0,LAS CONDES,LAS CONDES,3.01,327.79
0,LAS CONDES,LAS CONDES,3.01,327.79
0,LAS CONDES,SANTIAGO,7.51,327.79
0,SANTIAGO,LAS CONDES,7.51,327.79
1,LAS CONDES,PROVIDENCIA,3.79,433.97
1,PROVIDENCIA,LAS CONDES,4.99,433.97
1,LAS CONDES,MACUL,9.69,433.97
1,MACUL,LA REINA,4.15,433.97
0,LA REINA,LAS CONDES,3.11,433.97
0,LAS CONDES,LAS CONDES,2.27,656.84
0,LAS CONDES,LAS CONDES,2.27,656.84
0,LAS CONDES,SANTIAGO,6.61,656.84
0,SANTIAGO,LAS CONDES,6.61,656.84
1,LAS CONDES,PUDAHUEL,23.29,717.11
1,PUDAHUEL,LAS CONDES,23.29,717.11
0,LAS CONDES,LAS CONDES,5.26,717.11
0,LAS CONDES,LAS CONDES,5.26,717.11
0,LAS CONDES,SANTIAGO,8.18,124.88
0,SANTIAGO,LAS CONDES,8.18,124.88
0,LAS CONDES,MAIPU,21.40,370.06
0,MAIPU,LAS CONDES,21.40,370.06
1,LAS CONDES,RECOLETA,5.92,370.06
0,LAS CONDES,SANTIAGO,10.13,576.16
0,SANTIAGO,LAS CONDES,10.13,576.16
0,LAS CONDES,LAS CONDES,1.94,1544.12
0,LAS CONDES,LAS CONDES,1.94,1544.12
0,LAS CONDES,PROVIDENCIA,6.72,1052.43
0,PROVIDENCIA,LAS CONDES,6.72,1052.43
1,LAS CONDES,LAS CONDES,1.94,618.81
1,LAS CONDES,ÑUÑOA,6.07,618.81
1,ÑUÑOA,LAS CONDES,6.23,618.81
1,LAS CONDES,LA REINA,3.71,114.01
1,LAS CONDES,VITACURA,6.85,276.36
1,VITACURA,LAS CONDES,6.95,276.36
0,LAS CONDES,PROVIDENCIA,2.54,360.87
1,PROVIDENCIA,LAS CONDES,2.54,360.87
1,LAS CONDES,LA FLORIDA,14.36,556.68
1,LA FLORIDA,LAS CONDES,14.36,556.68
1,LAS CONDES,LA FLORIDA,14.36,556.68
1,LA FLORIDA,LAS CONDES,14.36,556.68
1,LAS CONDES,VITACURA,4.03,431.83
1,VITACURA,LAS CONDES,4.03,431.83
